0,Solar radiation,Solar Panel,Precipitation,Wind speed,0,Battery,Leaf Wetness,HC Serial Number,HC Air temperature,0,0,HC Relative humidity,0,0,Dew Point,0,Latitude,Longitude,Altitude,Horizontal dilusion of position,VPD,0,Wind speed max,EAG Soil moisture,EAG Soil moisture,EAG Soil moisture,EAG Soil moisture,EAG Soil moisture,EAG Soil moisture,Eag soil salinity,Eag soil salinity,Eag soil salinity,Eag soil salinity,Eag soil salinity,Eag soil salinity,Soil temperature,0,0,Soil temperature,0,0,Soil temperature,0,0,Soil temperature,0,0,Soil temperature,0,0,Soil temperature,0,0
Date/Time,avg,last,sum,avg,max,last,time,last,avg,max,min,avg,max,min,avg,min,last,last,last,last,avg,min,max,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,avg,max,min,avg,max,min,avg,max,min,avg,max,min,avg,max,min,avg,max,min
2018-06-30 17:00:00,2,0,0,4.9,5.8,6633,0,20202728,6.75,7.64,5.49,81.44,84.57,77.84,3.7,3,-10.421081,171.785323,62.8,0.8,1.8,1.3,9,26.8,32.76,26.55,24.99,22.08,34.93,1214.4783,1488.7214,1140.7844,1519.3682,1179.6125,1600.0379,5.5,5.7,5.3,5.7,5.9,5.6,6,6.2,5.9,7.7,7.8,7.7,8.3,8.4,8.2,8.4,8.5,8.4
2018-06-30 16:00:00,62,7673,0,6.5,9,6818,0,20202728,9.43,11.66,7.59,70.95,80.02,60.77,4.3,4.1,-10.421081,171.785323,62.8,0.8,3.5,2.1,16.2,26.82,32.78,26.56,24.99,22.08,34.94,1199.8208,1337.7633,1128.023,1280.0044,1162.4677,1657.9163,6,6.2,5.8,5.5,5.6,5.3,5.9,6,5.9,7.7,7.7,7.6,8.3,8.4,8.3,8.5,8.5,8.4
2018-06-30 15:00:00,228,10113,0,8.5,9.7,6861,0,20202728,11.98,12.24,11.66,57.76,61.69,54.01,3.8,2.7,-10.421081,171.785323,62.8,0.8,5.9,5.4,17.6,26.84,32.79,26.56,24.99,22.08,34.94,1247.7899,1504.0937,1165.2601,1611.021,1238.0786,1916.0258,6.1,6.2,6,5.3,5.4,5.2,5.8,5.9,5.7,7.7,7.8,7.7,8.4,8.4,8.3,8.5,8.5,8.5
2018-06-30 14:00:00,318,10218,0,7,8.6,6870,0,20202728,12.09,12.52,11.65,52.8,54.46,51.06,2.7,2.1,-10.421081,171.785323,62.8,0.8,6.6,6.4,15.8,26.9,32.79,26.57,24.99,22.09,34.94,1223.8286,1464.7789,1133.7819,1557.9086,1206.5977,1632.0421,6,6.1,5.6,5,5.1,4.9,5.7,5.8,5.6,7.7,7.8,7.7,8.4,8.4,8.4,8.5,8.5,8.5
2018-06-30 13:00:00,360,10233,0,7.9,9.4,6867,0,20202728,11.61,12.18,11.23,53.01,56.34,49.9,2.3,1.6,-10.421081,171.785323,62.8,0.8,6.4,5.8,16.9,26.95,32.81,26.57,24.99,22.09,34.94,1275.53,1535.5354,1221.2346,1642.1007,1287.5784,2549.6053,5.4,5.8,5.1,4.7,4.9,4.6,5.7,5.7,5.6,7.8,7.8,7.8,8.4,8.4,8.4,8.5,8.5,8.5
2018-06-30 12:00:00,348,10252,0,6.7,8.6,6872,0,20202728,10.33,11.55,9.21,56.21,58.48,54.08,1.9,0.9,-10.421081,171.785323,62.8,0.8,5.5,5.1,14,27.01,32.82,26.58,25,22.1,34.95,1198.0476,1331.4295,1136.476,1315.3855,1171.1949,1672.986,4.6,5.1,4.2,4.5,4.6,4.4,5.6,5.8,5.6,7.8,7.9,7.8,8.4,8.4,8.4,8.5,8.5,8.5
2018-06-30 11:00:00,280,10285,0,5.2,7.6,6875,0,20202728,8.17,8.78,7.27,58.1,61.49,55.49,0.4,-0.3,-10.421081,171.785323,62.8,0.8,4.5,3.9,13.3,27.03,32.84,26.58,25,22.1,34.95,1164.5159,1309.3171,1100.9386,1226.0886,1120.639,1341.9843,3.7,4.1,3.2,4.3,4.4,4.3,5.7,5.9,5.6,7.9,8,7.8,8.4,8.4,8.4,8.5,8.5,8.5
2018-06-30 10:00:00,177,10257,0,5.8,7.9,6872,0,20202728,5.57,6.9,4.2,64.13,68.17,61.62,-0.6,-1.3,-10.421081,171.785323,62.8,0.8,3.2,2.6,11.5,27.04,32.84,26.57,25,22.1,34.96,1216.5003,1526.2443,1174.6674,1351.8852,1186.4712,1733.9719,2.7,3.2,2.3,4.3,4.4,4.3,5.9,6,5.8,8,8.1,7.9,8.4,8.5,8.4,8.5,8.5,8.5
2018-06-30 09:00:00,66,10156,0,6.5,8.6,6872,0,20202728,3.11,3.95,2.62,69.83,72.79,67.37,-1.8,-2.2,-10.421081,171.785323,62.8,0.8,2.3,2,14,27.07,32.83,26.57,25,22.11,34.96,1221.5738,1592.1103,1187.5999,1871.0361,1263.0635,1929.7514,2.2,2.4,2.1,4.5,4.6,4.3,5.9,6,5.9,8,8.1,7.9,8.4,8.5,8.4,8.5,8.5,8.5
2018-06-30 08:00:00,0,3983,0,7.6,9.4,6502,0,20202728,1.98,2.56,1.33,75,80.31,70.94,-1.9,-2.2,-10.421081,171.785323,62.8,0.8,1.7,1.3,15.1,27.1,32.83,26.58,25.01,22.11,34.96,1186.0418,1406.6206,1144.4063,1580.6164,1181.6087,1654.9793,2.2,2.4,2.1,4.6,4.7,4.5,6,6.1,5.9,8,8,8,8.4,8.5,8.4,8.5,8.5,8.5
2018-06-30 07:00:00,0,0,0,7,8.6,6479,0,20202728,1.41,1.64,0.92,79.57,83.53,77.23,-1.7,-1.9,-10.421081,171.785323,62.8,0.8,1.3,1,15.1,27.05,32.83,26.57,25.02,22.11,34.96,1259.6739,1496.4079,1245.2179,1806.5366,1323.2426,2716.501,2.4,2.6,2.3,4.7,4.8,4.7,6.1,6.2,6.1,8,8.1,7.9,8.5,8.6,8.4,8.5,8.5,8.5
2018-06-30 06:00:00,0,0,0,8.5,9.7,6502,0,20202728,1.75,1.94,1.59,77.78,78.63,76.83,-1.7,-1.7,-10.421081,171.785323,62.8,0.8,1.4,1.4,14.8,27.04,32.84,26.58,25.03,22.11,34.96,1225.5739,1648.7245,1174.4762,1752.7522,1263.5268,1966.3852,2.6,2.8,2.5,4.8,4.9,4.7,6.2,6.3,6.1,8,8,7.9,8.4,8.5,8.4,8.5,8.5,8.5
2018-06-30 05:00:00,0,0,0,8.3,9,6514,0,20202728,1.79,1.96,1.59,78.55,79.48,77.7,-1.5,-1.6,-10.421081,171.785323,62.8,0.8,1.4,1.4,14.4,27.03,32.84,26.58,25.03,22.11,34.96,1197.169,1513.2263,1143.4893,1553.198,1191.7908,1635.8864,2.8,2.9,2.6,5,5.2,4.9,6.3,6.3,6.1,8,8.1,7.9,8.5,8.6,8.4,8.5,8.5,8.5
2018-06-30 04:00:00,0,0,0,7.6,9.4,6502,0,20202728,2.07,2.25,1.83,78.93,80.89,76.96,-1.2,-1.3,-10.421081,171.785323,62.8,0.8,1.4,1.3,13.7,27.04,32.83,26.58,25.03,22.11,34.96,1185.597,1314.9271,1132.4188,1293.9768,1156.3812,1518.4995,3,3.1,2.8,5.1,5.2,5.1,6.3,6.4,6.3,8,8.1,8,8.5,8.6,8.5,8.5,8.5,8.5
2018-06-30 03:00:00,0,0,0,8.1,9.7,6505,0,20202728,2.59,2.87,2.27,77.82,79.53,76.11,-0.8,-1.1,-10.421081,171.785323,62.8,0.8,1.6,1.4,16.2,27.02,32.83,26.58,25.04,22.11,34.96,1217.4007,1581.621,1187.0814,1698.4353,1242.1822,1725.0871,3.1,3.3,3,5.2,5.4,5.1,6.4,6.4,6.3,8,8.1,8,8.5,8.6,8.4,8.5,8.5,8.5
2018-06-30 02:00:00,0,0,0,8.5,9.7,6519,0,20202728,2.5,2.71,2.4,81.2,82.72,78.87,-0.3,-0.7,-10.421081,171.785323,62.8,0.8,1.3,1.2,15.5,27,32.83,26.57,25.04,22.11,34.97,1162.4742,1319.0538,1111.189,1223.7586,1121.2497,1344.8999,3.4,3.5,3.2,5.3,5.4,5.3,6.5,6.6,6.4,8.1,8.2,8,8.5,8.6,8.4,8.5,8.5,8.5
2018-06-30 01:00:00,0,0,0,7.7,9.4,6531,0,20202728,2.3,2.6,2.08,84.83,87.33,81.89,0.1,-0.1,-10.421081,171.785323,62.8,0.8,1,0.9,16.2,27,32.83,26.57,25.04,22.12,34.97,1227.1804,1622.294,1182.5917,1879.8909,1258.9136,1951.0373,3.6,3.7,3.4,5.4,5.6,5.3,6.5,6.6,6.5,8.1,8.2,8,8.5,8.6,8.5,8.5,8.5,8.5
2018-06-30 00:00:00,0,0,0,7.7,9,6528,0,20202728,2.45,2.51,2.33,86.58,88.24,85.47,0.4,0.2,-10.421081,171.785323,62.8,0.8,0.9,0.8,14.4,26.99,32.83,26.58,25.05,22.13,34.97,1191.7751,1532.8465,1150.8173,1514.0979,1173.4515,1564.9293,3.9,4.1,3.8,5.6,5.7,5.5,6.5,6.6,6.4,8.1,8.1,8,8.4,8.5,8.4,8.5,8.5,8.5
2018-06-29 23:00:00,0,0,0,7.4,9,6556,0,20202728,2.86,3.52,2.28,87.28,89,85.46,0.9,0.6,-10.421081,171.785323,62.8,0.8,0.9,0.7,15.5,27,32.82,26.58,25.06,22.13,34.97,1211.1808,1444.4063,1147.546,1531.6671,1190.2823,1627.7403,4.1,4.3,4,5.7,5.8,5.7,6.5,6.6,6.5,8,8.1,8,8.5,8.6,8.4,8.5,8.5,8.5
2018-06-29 22:00:00,0,0,0,4,5.8,6562,0,20202728,3.69,4.1,3.37,91.45,93.22,88.37,2.3,1.6,-10.421081,171.785323,62.8,0.8,0.6,0.5,8.3,26.97,32.81,26.59,25.06,22.13,34.97,1236.9167,1750.8848,1188.1995,1945.9923,1272.5247,1934.8382,4.3,4.6,4.2,5.8,6,5.7,6.6,6.6,6.5,8.1,8.1,8,8.5,8.5,8.4,8.5,8.5,8.5
2018-06-29 21:00:00,0,0,0,4.9,5.8,6576,0,20202728,3.99,4.17,3.83,92.28,93.66,91.38,2.8,2.5,-10.421081,171.785323,62.8,0.8,0.6,0.5,9,26.95,32.82,26.59,25.06,22.14,34.97,1240.5625,1634.7609,1190.4136,1824.8516,1261.0086,2054.6312,4.6,4.8,4.5,5.9,6,5.9,6.5,6.6,6.5,8,8.1,8,8.4,8.5,8.4,8.5,8.5,8.5
2018-06-29 20:00:00,0,0,0,4.5,5.4,6573,0,20202728,4.66,5.08,4.06,93.1,94.5,91.68,3.6,2.9,-10.421081,171.785323,62.8,0.8,0.5,0.4,8.6,26.94,32.82,26.59,25.06,22.14,34.97,1203.7994,1424.8338,1144.5391,1278.4357,1152.0303,1441.9939,4.8,5,4.7,6,6.1,5.9,6.6,6.6,6.5,8,8.1,8,8.4,8.5,8.4,8.5,8.5,8.5
2018-06-29 19:00:00,0,0,0,3.8,5,6593,0,20202728,5.04,5.42,4.39,92.94,94.16,91.62,3.9,3.3,-10.421081,171.785323,62.8,0.8,0.5,0.5,7.9,26.92,32.82,26.58,25.06,22.14,34.97,1230.1215,1490.121,1145.8948,1551.7941,1182.073,1611.2376,5.1,5.3,4.9,6.1,6.2,6.1,6.5,6.6,6.5,8,8.1,7.9,8.4,8.5,8.4,8.5,8.5,8.5
2018-06-29 18:00:00,0,0,0,4.5,5.8,6593,0,20202728,4.64,5.15,3.85,91.83,94.44,88.7,3.4,2.7,-10.421081,171.785323,62.8,0.8,0.6,0.4,8.3,26.91,32.83,26.58,25.06,22.15,34.97,1215.4752,1510.4221,1148.0333,1587.499,1202.8942,1749.3344,5.4,5.8,5.2,6.1,6.2,6.1,6.6,6.6,6.5,8,8,7.9,8.4,8.5,8.4,8.5,8.5,8.5
2018-06-29 17:00:00,8,0,0,4.1,5.8,6622,0,20202728,6.41,7.7,5.46,83.89,87.69,78.13,3.8,3.5,-10.421081,171.785323,62.8,0.8,1.5,1.1,8.6,26.91,32.83,26.59,25.06,22.14,34.97,1378.2935,1989.2123,1298.0473,2105.6183,1422.879,2938.9983,6,6.4,5.7,6.1,6.2,6.1,6.4,6.5,6.3,8,8,8,8.4,8.5,8.4,8.5,8.5,8.5
2018-06-29 16:00:00,97,9221,0,5,5.8,6830,0,20202728,8.96,10.19,7.6,71.92,78.4,64.18,4.1,3.7,-10.421081,171.785323,62.8,0.8,3.2,2.2,9.7,26.92,32.83,26.59,25.06,22.15,34.98,1188.5114,1322.6361,1106.0008,1220.6905,1121.5382,1344.4092,6.4,6.6,6.2,6,6.2,5.9,6.4,6.4,6.3,8,8.1,7.9,8.5,8.6,8.4,8.5,8.5,8.5
2018-06-29 15:00:00,227,10108,0,7.6,9.4,6867,0,20202728,10.7,11.36,10.3,58.38,62.12,54.78,2.8,1.9,-10.421081,171.785323,62.8,0.8,5.3,4.7,14.8,26.94,32.83,26.6,25.06,22.14,34.98,1225.8659,1436.2101,1140.3495,1440.9673,1179.9684,1574.0007,6.7,6.8,6.5,5.8,5.9,5.7,6.2,6.3,6.1,8,8.1,7.9,8.5,8.6,8.4,8.5,8.5,8.5
2018-06-29 14:00:00,319,10214,0,6.7,9.7,6872,0,20202728,12.03,12.62,11.3,47.84,59.9,43.23,1.2,0.4,-10.421081,171.785323,62.8,0.8,7.3,5.3,14.8,26.96,32.85,26.6,25.07,22.14,34.98,1306.3928,1523.8828,1222.0943,1892.0613,1326.4373,2574.6805,6.7,6.9,6.5,5.5,5.7,5.3,6.1,6.3,6.1,8,8.1,7.9,8.5,8.6,8.5,8.5,8.5,8.5
2018-06-29 13:00:00,357,10204,0,2.9,4,6872,0,20202728,12.67,13.13,12.34,43.73,45.79,41.84,0.6,0,-10.421081,171.785323,62.8,0.8,8.2,7.7,6.8,26.99,32.87,26.6,25.08,22.15,34.99,1242.7137,1761.5406,1181.5369,1868.747,1284.8645,1937.7728,6.1,6.5,5.7,5.2,5.3,5.1,6.1,6.2,6.1,8,8.1,7.9,8.6,8.6,8.6,8.5,8.5,8.5
2018-06-29 12:00:00,352,10175,0,2.5,4.3,6870,0,20202728,11.68,13.06,9.74,51.09,61.02,41.8,1.7,0.2,-10.421081,171.785323,62.8,0.8,6.7,4.7,7.6,27.06,32.87,26.61,25.08,22.15,34.99,1267.7129,1799.3175,1217.4097,1805.2371,1299.5343,2203.9396,5.2,5.8,4.6,5,5.2,4.9,6.1,6.2,6.1,8,8.1,7.9,8.6,8.6,8.6,8.5,8.5,8.5
2018-06-29 11:00:00,284,10300,0,8.1,10.4,6878,0,20202728,8.13,9.46,6.76,63.78,66.52,61.12,1.6,0.9,-10.421081,171.785323,62.8,0.8,3.9,3.2,16.2,27.1,32.88,26.6,25.07,22.16,34.99,1206.9012,1498.9848,1136.733,1433.7153,1176.0008,1591.1959,4.1,4.6,3.7,4.9,5,4.9,6.3,6.4,6.2,8.1,8.2,8,8.6,8.6,8.6,8.5,8.5,8.5
2018-06-29 10:00:00,182,10266,0,10.6,12.2,6867,0,20202728,5.29,6.51,4.11,69.27,71.88,66.71,0.1,-0.7,-10.421081,171.785323,62.8,0.8,2.7,2.3,19.1,27.14,32.88,26.6,25.07,22.16,35,1234.464,1571.8837,1200.4094,1546.3333,1224.675,2232.2971,3.2,3.7,2.9,5,5.1,4.9,6.3,6.4,6.3,8.1,8.2,8.1,8.6,8.6,8.6,8.5,8.5,8.5
2018-06-29 09:00:00,65,10204,0,10.6,11.5,6881,0,20202728,3,3.9,2.19,73.33,75.74,70.6,-1.2,-1.7,-10.421081,171.785323,62.8,0.8,2,1.7,17.6,27.14,32.88,26.6,25.08,22.16,35,1243.204,1706.8047,1181.7957,1767.264,1248.632,1905.6523,2.9,3,2.8,5.1,5.2,5.1,6.4,6.6,6.3,8.2,8.3,8.1,8.6,8.6,8.6,8.5,8.5,8.5
2018-06-29 08:00:00,2,4749,0,9.7,10.8,6531,0,20202728,1.6,2.01,1.15,79.21,82.76,76.39,-1.6,-1.7,-10.421081,171.785323,62.8,0.8,1.4,1.1,18.4,27.15,32.88,26.61,25.1,22.17,35,1223.5901,1408.7913,1188.7785,1412.6662,1229.7924,2192.889,3,3.1,2.9,5.2,5.3,5.1,6.5,6.6,6.5,8.2,8.3,8.1,8.6,8.6,8.6,8.5,8.5,8.5
2018-06-29 07:00:00,0,0,0,7.9,9,6496,0,20202728,1.62,2.01,1.08,80.05,84.01,77.39,-1.4,-1.6,-10.421081,171.785323,62.8,0.8,1.3,1,14.8,27.12,32.89,26.62,25.1,22.17,35,1160.6897,1327.7093,1098.502,1221.3159,1122.6822,1325.7606,3.2,3.4,3,5.3,5.4,5.3,6.5,6.6,6.5,8.2,8.3,8.2,8.6,8.6,8.6,8.5,8.5,8.5
2018-06-29 06:00:00,0,0,0,8.5,10.4,6511,0,20202728,2.35,3.03,1.96,76.94,79.11,73.04,-1.2,-1.4,-10.421081,171.785323,62.8,0.8,1.6,1.4,17.3,27.11,32.88,26.61,25.1,22.17,35,1162.6043,1320.307,1101.265,1217.0867,1122.1544,1330.4286,3.5,3.6,3.4,5.5,5.6,5.4,6.6,6.7,6.6,8.2,8.3,8.2,8.6,8.6,8.6,8.5,8.5,8.5
2018-06-29 05:00:00,0,0,0,7.7,9.4,6516,0,20202728,2.91,3.22,2.7,75.63,77.56,73.32,-0.9,-1.1,-10.421081,171.785323,62.8,0.8,1.8,1.6,14.4,27.1,32.87,26.61,25.1,22.18,35,1163.8075,1301.3281,1106.863,1214.396,1122.4982,1347.5964,3.7,3.9,3.6,5.7,5.8,5.6,6.7,6.8,6.7,8.2,8.3,8.2,8.6,8.6,8.6,8.5,8.5,8.5
2018-06-29 04:00:00,0,0,0,7.4,8.3,6516,0,20202728,2.96,3.57,2.52,77.08,79.39,75.11,-0.6,-0.8,-10.421081,171.785323,62.8,0.8,1.7,1.5,12.6,27.1,32.87,26.61,25.11,22.18,34.99,1168.5603,1301.1694,1118.5106,1216.5067,1118.4008,1356.0466,3.9,4.1,3.8,5.8,6,5.7,6.8,6.9,6.7,8.2,8.4,8.1,8.6,8.6,8.6,8.5,8.5,8.5
2018-06-29 03:00:00,0,0,0,7.4,8.3,6516,0,20202728,3.93,4.35,3.58,74.27,75.92,73.2,-0.2,-0.4,-10.421081,171.785323,62.8,0.8,2,1.9,14,27.09,32.88,26.61,25.1,22.18,34.99,1170.4489,1309.1044,1094.7577,1218.5317,1119.6009,1333.0597,4.1,4.3,4,5.9,6.1,5.9,6.8,7,6.7,8.2,8.4,8.2,8.6,8.6,8.6,8.5,8.5,8.5
2018-06-29 02:00:00,0,0,0,6.5,7.9,6534,0,20202728,4.16,4.64,3.84,77.22,80.83,72.92,0.4,0.1,-10.421081,171.785323,62.8,0.8,1.8,1.5,11.5,27.07,32.87,26.61,25.11,22.18,34.99,1172.8508,1313.1521,1091.9024,1219.9161,1120.1292,1327.1613,4.5,4.7,4.4,6.1,6.2,6.1,6.9,7,6.9,8.2,8.3,8.2,8.6,8.6,8.6,8.5,8.6,8.5
2018-06-29 01:00:00,0,0,0,6.5,7.9,6545,0,20202728,4.33,4.86,3.99,81.32,84.25,78.65,1.4,1.1,-10.421081,171.785323,62.8,0.8,1.5,1.3,12.6,27.07,32.87,26.6,25.11,22.18,35,1175.1964,1319.809,1098.4435,1220.4807,1120.9341,1326.2562,4.8,5.2,4.7,6.2,6.4,6.1,6.9,7,6.9,8.2,8.3,8.1,8.6,8.6,8.5,8.5,8.5,8.5
2018-06-29 00:00:00,0,0,0,5.9,7.2,6545,0,20202728,4.91,5.35,4.71,82.03,83.59,81.31,2.1,1.8,-10.421081,171.785323,62.8,0.8,1.5,1.4,11.5,27.06,32.87,26.61,25.11,22.18,35,1176.2688,1329.9798,1099.1882,1225.5883,1121.2339,1327.6361,5.3,5.5,5.1,6.3,6.3,6.3,6.9,7,6.9,8.2,8.3,8.2,8.6,8.6,8.5,8.5,8.6,8.5
2018-06-28 23:00:00,0,0,0,4.1,5.8,6562,0,20202728,5.75,5.94,5.27,82.36,83.9,80.8,2.9,2.6,-10.421081,171.785323,62.8,0.8,1.6,1.4,8.6,27.05,32.87,26.6,25.11,22.19,35,1178.818,1335.231,1100.6739,1227.5358,1121.3462,1325.8029,5.6,5.7,5.5,6.3,6.4,6.3,6.9,7,6.9,8.2,8.3,8.1,8.5,8.6,8.5,8.5,8.5,8.5
2018-06-28 22:00:00,0,0,0,4,5,6573,0,20202728,6.06,6.19,5.89,81.96,82.96,81.01,3.2,3,-10.421081,171.785323,62.8,0.8,1.6,1.5,9.4,27.04,32.87,26.6,25.11,22.19,35.01,1178.9198,1334.8418,1100.7888,1227.1517,1121.0365,1324.6039,5.7,5.7,5.7,6.4,6.5,6.3,7,7,6.9,8.2,8.3,8.2,8.5,8.5,8.4,8.4,8.5,8.4
2018-06-28 21:00:00,0,0,0,4.9,6.5,6573,0,20202728,5.99,6.29,5.86,80.58,82.73,78.83,2.9,2.7,-10.421081,171.785323,62.8,0.8,1.8,1.6,10.1,27.05,32.86,26.61,25.1,22.2,35,1179.0862,1328.0353,1105.3239,1223.1593,1120.0378,1333.8327,5.7,5.8,5.7,6.5,6.6,6.5,7,7,6.9,8.2,8.3,8.2,8.4,8.5,8.4,8.4,8.5,8.4
2018-06-28 20:00:00,0,0,0,5.8,7.2,6579,0,20202728,6.34,6.58,5.99,78.62,82.26,76,2.8,2.6,-10.421081,171.785323,62.8,0.8,2,1.6,11.5,27.03,32.87,26.61,25.11,22.2,35,1181.3876,1322.2371,1111.6213,1218.1451,1121.4642,1342.7755,5.9,6,5.8,6.5,6.7,6.5,7,7,6.9,8.1,8.2,8.1,8.4,8.5,8.4,8.4,8.5,8.4
2018-06-28 19:00:00,0,0,0,4.9,7.2,6582,0,20202728,6.14,6.59,5.71,80.55,84.92,76.14,3,2.6,-10.421081,171.785323,62.8,0.8,1.8,1.3,10.8,27.03,32.86,26.62,25.12,22.2,35.01,1224.0853,1535.0313,1172.6105,1613.1031,1199.644,1778.3371,6,6.1,5.9,6.7,6.8,6.6,6.9,7,6.8,8,8.1,8,8.4,8.4,8.4,8.4,8.5,8.4
2018-06-28 18:00:00,0,0,0,0.5,2.9,6605,0,20202728,7.51,9.22,6.38,70.78,82.76,58.86,2.4,1.5,-10.421081,171.785323,62.8,0.8,3,1.6,4,27.02,32.86,26.62,25.12,22.2,35,1187.5489,1327.2501,1111.0417,1220.4396,1121.0876,1343.6107,6.3,6.6,6,6.7,6.8,6.7,6.7,6.8,6.7,8,8.1,8,8.4,8.4,8.4,8.4,8.5,8.4
2018-06-28 17:00:00,9,0,0,1.8,2.9,6628,0,20202728,10.64,11.56,9.46,52.48,58.43,46.99,1.2,0.5,-10.421081,171.785323,62.8,0.8,6,4.9,4.3,27.03,32.86,26.63,25.12,22.2,35.01,1209.867,1345.9823,1135.4001,1287.1766,1168.9419,1642.0289,6.8,7.2,6.6,6.7,6.8,6.7,6.6,6.8,6.5,8,8.1,8,8.4,8.4,8.4,8.4,8.5,8.4
2018-06-28 16:00:00,105,9576,0,3.1,5.4,6853,0,20202728,12.73,13.16,11.79,46.54,51.01,41.27,1.5,0.1,-10.421081,171.785323,62.8,0.8,7.8,6.7,9.4,27.05,32.88,26.63,25.11,22.2,35.01,1193.2492,1320.954,1102.5334,1218.0697,1120.8962,1335.9849,7.1,7.4,7,6.6,6.7,6.5,6.5,6.6,6.5,8,8.1,8,8.4,8.4,8.4,8.4,8.5,8.3
2018-06-28 15:00:00,221,10103,0,5.6,7.2,6864,0,20202728,13.36,13.6,13.19,41.19,43.3,39.64,0.4,0,-10.421081,171.785323,62.8,0.8,9,8.8,13.7,27.07,32.89,26.63,25.11,22.21,35.02,1273.1694,1693.4926,1189.3502,1713.9875,1232.3632,1863.1494,7.5,7.6,7.3,6.4,6.5,6.3,6.5,6.6,6.4,8,8.1,8,8.4,8.4,8.4,8.4,8.5,8.3
2018-06-28 14:00:00,331,10185,0,7.2,8.3,6864,0,20202728,13.58,13.79,13.46,42.32,44.55,40.29,0.9,0.2,-10.421081,171.785323,62.8,0.8,8.9,8.6,16.2,27.1,32.91,26.63,25.11,22.21,35.01,1242.9724,1414.3899,1150.0696,1345.3747,1183.8757,1772.2202,7.6,7.8,7.5,6,6.2,5.9,6.3,6.4,6.3,8,8.1,8,8.4,8.4,8.4,8.4,8.5,8.3
2018-06-28 13:00:00,391,10300,0,7.2,8.3,6875,0,20202728,12.89,13.7,11.89,48.38,53.46,41.1,2.1,0.7,-10.421081,171.785323,62.8,0.8,7.6,6.4,14.4,27.14,32.92,26.64,25.11,22.21,35.02,1324.1635,2035.2532,1241.7624,2301.0867,1358.9252,2418.6022,7,7.5,6.5,5.8,5.9,5.7,6.3,6.4,6.3,8,8.1,8,8.4,8.4,8.4,8.3,8.5,8.3
2018-06-28 12:00:00,338,10046,0,8.1,9.7,6867,0,20202728,11.38,12.13,10.48,57.83,62.93,54.32,3.3,2.6,-10.421081,171.785323,62.8,0.8,5.6,4.6,15.8,27.16,32.94,26.64,25.12,22.22,35.03,1207.7814,1607.3375,1189.5887,1823.4304,1278.3655,2129.4758,6,6.4,5.7,5.6,5.7,5.5,6.3,6.4,6.3,8,8.1,8,8.4,8.4,8.4,8.4,8.4,8.3
2018-06-28 11:00:00,284,10314,0,6.7,9,6881,0,20202728,9.26,10.26,8.04,60.9,64.05,59.04,2,1,-10.421081,171.785323,62.8,0.8,4.5,3.9,13.7,27.2,32.94,26.64,25.12,22.22,35.03,1174.8793,1314.0145,1103.9731,1216.9014,1120.8036,1346.7682,5.1,5.5,4.7,5.5,5.6,5.4,6.3,6.4,6.3,8,8.1,8,8.4,8.4,8.4,8.4,8.4,8.3
2018-06-28 10:00:00,174,10266,0,6.8,9.4,6875,0,20202728,6.9,7.84,5.49,66.94,70.79,64,1.1,0.4,-10.421081,171.785323,62.8,0.8,3.3,2.6,14,27.23,32.95,26.65,25.12,22.22,35.03,1172.727,1319.2301,1105.3197,1219.2139,1121.378,1339.2223,4.5,4.8,4.2,5.5,5.5,5.4,6.3,6.4,6.3,8,8.1,8,8.4,8.4,8.4,8.3,8.4,8.3
2018-06-28 09:00:00,41,10127,0,9,10.1,6878,0,20202728,5.01,5.64,4.8,70.21,72.14,67.99,0,-0.1,-10.421081,171.785323,62.8,0.8,2.5,2.4,16.2,27.23,32.95,26.65,25.12,22.22,35.03,1276.5581,1597.7737,1187.7375,1668.4169,1275.6795,2257.1818,4.3,4.5,4.2,5.5,5.6,5.5,6.4,6.4,6.3,8,8.1,8,8.4,8.4,8.4,8.3,8.4,8.3
2018-06-28 08:00:00,0,2156,0,7.7,8.6,6514,0,20202728,5.27,5.48,4.95,73.68,78.24,70.87,0.9,0.3,-10.421081,171.785323,62.8,0.8,2.2,1.9,14.4,27.22,32.95,26.65,25.13,22.22,35.03,1196.4401,1375.0436,1131.2478,1354.5261,1204.8021,1795.6941,4.6,4.7,4.4,5.6,5.7,5.5,6.3,6.4,6.3,8,8.1,8,8.4,8.4,8.3,8.3,8.4,8.3
2018-06-28 07:00:00,0,0,0,7.4,8.6,6502,0,20202728,5.85,6.12,5.42,75.91,78.23,74.47,1.9,1.7,-10.421081,171.785323,62.8,0.8,2.2,1.9,13.3,27.22,32.94,26.66,25.13,22.23,35.04,1209.0073,1402.5641,1166.4087,1410.8505,1187.8582,1758.3736,4.8,4.9,4.7,5.7,5.7,5.6,6.3,6.4,6.3,8,8.1,8,8.3,8.4,8.3,8.3,8.3,8.3
2018-06-28 06:00:00,0,0,0,7.2,8.3,6516,0,20202728,6.13,6.22,6.03,74.48,76.15,72.8,1.9,1.6,-10.421081,171.785323,62.8,0.8,2.3,2.2,14,27.2,32.94,26.66,25.13,22.23,35.04,1311.0731,1761.7002,1221.2532,2102.0994,1333.4965,2176.9238,4.8,5,4.8,5.7,5.8,5.6,6.3,6.4,6.3,8,8.1,8,8.3,8.4,8.3,8.3,8.4,8.3
